GameID,Date,HomeTeam,HomeScore,AwayTeam,AwayScore,HomeMA,AwayMA
436,12/12,Barnstable,53,Bourne,28,True,True
437,2/10,Atlantis Charter,45,Bristol County Agricultural,27,True,True
438,12/16,Barnstable,36,New Bedford,43,True,True
439,2/12,Atlantis Charter,52,Match Charter Public,25,True,True
440,12/19,Barnstable,36,Durfee,57,True,True
441,12/12,Attleboro,45,Durfee,22,True,True
442,12/22,Barnstable,47,Nauset Regional,21,True,True
443,12/16,Attleboro,53,Canton,48,True,True
444,1/2,Barnstable,47,Nauset Regional,26,True,True
445,12/20,Attleboro,25,Mansfield,53,True,True
446,1/3,Barnstable,47,Plymouth North,55,True,True
447,12/22,Attleboro,38,Taunton,40,True,True
448,1/6,Barnstable,44,Mashpee,47,True,True
449,12/30,Attleboro,34,Norton,29,True,True
450,1/9,Barnstable,22,Dartmouth,40,True,True
451,1/2,Attleboro,34,Milford,50,True,True
452,1/13,Barnstable,26,Falmouth,41,True,True
453,1/16,Barnstable,34,Bridgewater Raynham,40,True,True
454,1/15,Belchertown,55,East Longmeadow,54,True,True
455,1/20,Barnstable,39,Durfee,42,True,True
456,1/24,Barnstable,52,Nantucket,31,True,True
457,1/22,Belchertown,42,Westfield,39,True,True
458,1/30,Barnstable,52,New Bedford,46,True,True
459,1/29,Belchertown,45,Chicopee,35,True,True
460,2/3,Barnstable,48,Dartmouth,62,True,True
461,1/30,Belchertown,59,Pope Francis,70,True,True
462,2/6,Barnstable,38,Falmouth,35,True,True
463,2/2,Belchertown,37,Southwick Regional,67,True,True
464,2/9,Barnstable,33,Plymouth North,36,True,True
465,2/4,Belchertown,54,Monument Mountain,40,True,True
466,2/10,Barnstable,25,Bridgewater Raynham,46,True,True
467,2/5,Belchertown,28,Hampshire Regional,43,True,True
468,2/12,Barnstable,40,Nantucket,41,True,True
469,2/8,Belchertown,63,Hampshire Regional,66,True,True
470,2/14,Barnstable,53,Dennis Yarmouth Regional,37,True,True
471,2/9,Belchertown,21,Minnechaug,67,True,True
472,2/17,Barnstable,47,Mashpee,46,True,True
473,2/17,Belchertown,70,Mount Greylock Regional,30,True,True
474,12/17,Bay Path RVT,22,Westborough,64,True,True
475,2/19,Belchertown,49,Easthampton,44,True,True
476,12/19,Bay Path RVT,36,Doherty Memorial,37,True,True
477,12/12,Bellingham,33,Dracut,73,True,True
