GameID,Date,HomeTeam,HomeScore,AwayTeam,AwayScore,HomeMA,AwayMA
866,1/28,Boston Collegiate Charter,41,Pioneer Charter of Science,74,True,True
867,1/29,Boston Collegiate Charter,34,Holbrook,81,True,True
868,12/19,Bourne,39,West Bridgewater,70,True,True
869,1/30,Boston Collegiate Charter,23,Prospect Hill Academy,57,True,True
870,12/22,Bourne,53,Nantucket,84,True,True
871,12/29,Bourne,65,Monomoy,63,True,True
872,2/3,Boston Collegiate Charter,49,Neighborhood House,63,True,True
873,1/2,Bourne,34,Somerset Berkley Regional,79,True,True
874,2/5,Boston Collegiate Charter,33,Match Charter Public,64,True,True
875,12/13,Boston Latin Academy,70,English High,60,True,True
876,1/9,Bourne,50,Case,51,True,True
877,12/16,Boston Latin Academy,44,New Mission,55,True,True
878,1/13,Bourne,46,Seekonk,43,True,True
879,12/18,Boston Latin Academy,64,Roxbury Prep Charter,46,True,True
880,1/16,Bourne,32,Old Rochester Regional,57,True,True
881,1/20,Bourne,56,Dighton Rehoboth Regional,62,True,True
882,12/28,Boston Latin Academy,66,Brookline,70,True,True
883,1/23,Bourne,44,Fairhaven,56,True,True
884,1/5,Boston Latin Academy,74,Madison Park,49,True,True
885,1/28,Bourne,52,West Bridgewater,69,True,True
886,1/7,Boston Latin Academy,76,Tech Boston Academy,45,True,True
887,1/29,Bourne,32,Monomoy,57,True,True
888,1/13,Boston Latin Academy,93,East Boston,48,True,True
889,1/30,Bourne,54,Seekonk,59,True,True
890,1/15,Boston Latin Academy,70,O'Bryant,34,True,True
891,2/2,Bourne,48,Fairhaven,58,True,True
892,1/20,Boston Latin Academy,58,Charlestown,61,True,True
893,2/3,Bourne,51,Case,65,True,True
894,1/22,Boston Latin Academy,74,Madison Park,58,True,True
895,2/4,Bourne,52,Wareham,67,True,True
896,1/24,Boston Latin Academy,54,North High,37,True,True
897,2/6,Bourne,39,Greater New Bedford,77,True,True
898,1/28,Boston Latin Academy,80,East Boston,44,True,True
899,2/10,Bourne,61,Nantucket,71,True,True
900,1/30,Boston Latin Academy,81,Community Academy of Science & Health,27,True,True
901,2/15,Bourne,64,Nauset Regional,65,True,True
902,12/17,Bristol Plymouth RVT,63,Muniz Academy,27,True,True
903,12/12,Braintree,55,Walpole,69,True,True
904,12/19,Bristol Plymouth RVT,52,Southeastern RVT,60,True,True
905,12/16,Braintree,67,Weymouth,61,True,True
906,12/29,Bristol Plymouth RVT,51,Pembroke,50,True,True
907,12/18,Braintree,43,Needham,77,True,True
908,12/30,Bristol Plymouth RVT,74,Silver Lake Regional,68,True,True
909,12/22,Braintree,59,Milton,65,True,True
910,1/5,Bristol Plymouth RVT,62,Case,52,True,True
911,12/28,Braintree,72,Concord Carlisle,65,True,True
912,1/9,Bristol Plymouth RVT,54,Tri-County RVT,45,True,True
913,1/13,Bristol Plymouth RVT,64,Diman RVT,56,True,True
914,1/3,Braintree,53,Plymouth South,55,True,True
915,1/15,Bristol Plymouth RVT,62,Upper Cape Cod RVT,64,True,True
916,1/6,Braintree,57,Framingham,41,True,True
917,1/9,Braintree,64,Natick,55,True,True
918,1/24,Bristol Plymouth RVT,66,Muniz Academy,48,True,True
919,1/13,Braintree,56,Newton North,73,True,True
920,1/28,Bristol Plymouth RVT,81,Tri-County RVT,48,True,True
921,1/16,Braintree,60,Norwell,64,True,True
922,1/30,Bristol Plymouth RVT,64,Diman RVT,45,True,True
923,1/23,Braintree,47,Brookline,61,True,True
924,2/2,Bristol Plymouth RVT,73,Case,65,True,True
925,1/30,Braintree,52,Walpole,71,True,True
926,2/4,Bristol Plymouth RVT,46,Upper Cape Cod RVT,50,True,True
927,2/3,Braintree,81,Weymouth,68,True,True
928,2/5,Braintree,68,Wellesley,64,True,True
929,2/9,Bristol Plymouth RVT,55,Randolph,60,True,True
930,2/6,Braintree,46,Needham,58,True,True
931,2/12,Bristol Plymouth RVT,74,Old Colony RVT,60,True,True
932,2/10,Braintree,50,Milton,59,True,True
933,2/11,Braintree,57,Oliver Ames,63,True,True
934,2/13,Braintree,44,Norwell,53,True,True
935,12/12,Brockton,53,Cambridge Rindge & Latin,60,True,True
936,2/16,Braintree,41,Plymouth South,51,True,True
937,12/16,Brockton,64,Catholic Memorial,54,True,True
938,12/16,Brattleboro Union,67,Greenfield,82,False,True
939,1/18,Brattleboro Union,72,Springfield International,75,False,True
940,12/19,Brockton,57,Everett,46,True,True
941,12/12,Bridgewater Raynham,89,Durfee,37,True,True
942,12/23,Brockton,54,Malden Catholic,72,True,True
943,12/30,Brockton,79,Marshfield,58,True,True
944,12/22,Bridgewater Raynham,71,New Bedford,49,True,True
945,1/6,Brockton,52,Durfee,36,True,True
946,12/27,Bridgewater Raynham,85,Old Rochester Regional,45,True,True
947,1/3,Bridgewater Raynham,66,Westwood,41,True,True
948,1/13,Brockton,60,New Bedford,62,True,True
949,1/16,Brockton,60,Brookline,64,True,True
950,1/13,Bridgewater Raynham,78,Dartmouth,32,True,True
951,1/18,Brockton,66,Hingham,50,True,True
952,1/20,Brockton,67,Wareham,78,True,True
953,1/19,Bridgewater Raynham,53,New Bedford,52,True,True
954,1/23,Brockton,58,Bridgewater Raynham,70,True,True
955,1/20,Bridgewater Raynham,76,Durfee,60,True,True
956,2/4,Brockton,59,Hingham,35,True,True
957,2/1,Bridgewater Raynham,47,Mansfield,49,True,True
958,2/6,Brockton,53,New Bedford,55,True,True
959,2/4,Bridgewater Raynham,62,Oliver Ames,53,True,True
960,2/10,Brockton,64,Durfee,47,True,True
961,2/6,Bridgewater Raynham,68,Dartmouth,54,True,True
962,2/12,Brockton,64,Bridgewater Raynham,57,True,True
963,2/18,Brockton,63,Oliver Ames,57,True,True
964,2/13,Bridgewater Raynham,63,Catholic Memorial,45,True,True
965,12/17,Bromfield School,51,Trivium School,17,True,True
966,2/18,Bridgewater Raynham,91,Stoughton,58,True,True
967,12/22,Bromfield School,85,Murdock,41,True,True
968,12/15,Brighton,73,Match Charter Public,51,True,True
969,12/27,Bromfield School,43,Gardner,77,True,True
970,12/17,Brighton,35,Charlestown,85,True,True
971,12/29,Bromfield School,62,South Lancaster Academy,38,True,True
972,12/19,Brighton,33,Prospect Hill Academy,61,True,True
973,1/6,Brighton,54,Fenway,64,True,True
974,1/9,Bromfield School,39,Narragansett Regional,67,True,True
975,1/12,Bromfield School,59,Tahanto Regional,61,True,True
976,1/12,Brighton,36,New Mission,68,True,True
977,1/15,Bromfield School,57,South Lancaster Academy,43,True,True
978,1/16,Bromfield School,58,West Boylston,35,True,True
979,1/16,Brighton,67,Community Academy of Science & Health,52,True,True
980,1/23,Bromfield School,43,Gardner,64,True,True
981,1/20,Brighton,60,English High,73,True,True
982,1/27,Bromfield School,74,Murdock,47,True,True
983,1/29,Brighton,46,New Mission,86,True,True
984,1/28,Bromfield School,61,Trivium School,16,True,True
985,1/30,Brighton,66,Edward M. Kennedy Acad.,65,True,True
986,2/3,Bromfield School,61,Narragansett Regional,71,True,True
987,2/4,Brighton,37,English High,50,True,True
988,2/6,Bromfield School,65,Tahanto Regional,67,True,True
989,2/5,Brighton,36,Fenway,67,True,True
990,2/9,Bromfield School,63,Montachusett RVT,43,True,True
991,2/10,Bromfield School,69,West Boylston,52,True,True
992,2/9,Brighton,71,Snowden International,45,True,True
993,12/16,Brooke Charter,54,Maimondes,46,True,True
994,2/11,Brighton,45,Edward M. Kennedy Acad.,52,True,True
995,12/18,Brooke Charter,74,Foxborough Charter,34,True,True
996,2/12,Brighton,61,Chelsea,76,True,True
997,12/22,Brooke Charter,50,Tech Boston Academy,45,True,True
998,12/29,Brooke Charter,53,Hamilton Wenham,65,True,True
999,12/29,Bristol County Agricultural,48,Norfolk County Agricul.,80,True,True
1000,12/30,Brooke Charter,72,Mystic Valley Charter,57,True,True
1001,12/30,Bristol County Agricultural,62,Muniz Academy,82,True,True
1002,1/4,Brooke Charter,52,Malden,62,True,True
1003,1/7,Bristol County Agricultural,60,Old Colony RVT,88,True,True
1004,1/5,Brooke Charter,79,Codman Academy,28,True,True
1005,1/9,Bristol County Agricultural,53,Norfolk County Agricul.,88,True,True
1006,1/7,Brooke Charter,60,Edward M. Kennedy Acad.,51,True,True
1007,1/12,Bristol County Agricultural,48,Falmouth Academy,61,True,True
1008,1/13,Bristol County Agricultural,48,Falmouth Academy,51,True,True
1009,1/14,Brooke Charter,62,New Heights Charter,68,True,True
1010,1/15,Bristol County Agricultural,47,South Shore VT,89,True,True
1011,1/20,Brooke Charter,92,Neighborhood House,40,True,True
1012,1/20,Bristol County Agricultural,57,Cape Cod RVT,72,True,True
1013,1/23,Bristol County Agricultural,38,Old Colony RVT,87,True,True
1014,1/23,Brooke Charter,71,South Shore Charter,54,True,True
1015,1/28,Bristol County Agricultural,35,Norfolk County Agricul.,74,True,True
1016,1/29,Bristol County Agricultural,57,Rising Tide Charter,52,True,True
1017,1/29,Brooke Charter,44,Roxbury Prep Charter,66,True,True
1018,1/30,Bristol County Agricultural,33,Codman Academy,41,True,True
1019,2/3,Brooke Charter,55,Revere,51,True,True
1020,2/2,Bristol County Agricultural,54,Codman Academy,64,True,True
1021,2/4,Bristol County Agricultural,41,South Shore VT,54,True,True
1022,2/6,Bristol County Agricultural,35,Cape Cod RVT,68,True,True
1023,2/13,Brooke Charter,62,Prospect Hill Academy,48,True,True
1024,2/9,Bristol County Agricultural,49,Sturgis East,65,True,True
1025,2/14,Brooke Charter,35,Roxbury Prep Charter,46,True,True
1026,2/11,Bristol County Agricultural,56,Rising Tide Charter,61,True,True
1027,12/12,Brookline,60,Natick,56,True,True
1028,2/12,Bristol County Agricultural,71,Sturgis East,64,True,True
1029,12/16,Brookline,55,Needham,65,True,True
1030,12/13,Bristol Plymouth RVT,58,Mystic Valley Charter,59,True,True
1031,12/18,Brookline,52,Wellesley,40,True,True
1032,12/22,Brookline,58,Newton North,70,True,True
1033,12/22,Cambridge Rindge & Latin,59,Lawrence,52,True,True
1034,12/27,Brookline,87,Portsmouth,56,True,False
1035,12/29,Cambridge Rindge & Latin,53,Natick,45,True,True
1036,1/6,Brookline,97,Weymouth,52,True,True
1037,1/6,Cambridge Rindge & Latin,70,Concord Carlisle,47,True,True
1038,1/9,Brookline,69,Walpole,54,True,True
1039,1/9,Cambridge Rindge & Latin,53,Lowell,47,True,True
1040,1/13,Brookline,64,Framingham,48,True,True
1041,1/16,Cambridge Rindge & Latin,71,Newton South,46,True,True
1042,1/23,Cambridge Rindge & Latin,45,Lincoln-Sudbury,39,True,True
1043,1/19,Brookline,37,Everett,39,True,True
1044,1/28,Cambridge Rindge & Latin,63,Wayland,46,True,True
1045,1/21,Brookline,51,Cathedral,53,True,True
1046,1/30,Cambridge Rindge & Latin,53,Waltham,33,True,True
1047,2/3,Cambridge Rindge & Latin,64,Weston,59,True,True
1048,1/29,Brookline,46,Natick,62,True,True
1049,2/6,Cambridge Rindge & Latin,61,Westford Academy,57,True,True
1050,1/30,Brookline,55,Milton,54,True,True
1051,2/3,Brookline,36,Wellesley,42,True,True
1052,2/6,Brookline,57,Newton North,61,True,True
1053,2/10,Brookline,56,Framingham,50,True,True
1054,2/14,Cambridge Rindge & Latin,70,Chelsea,44,True,True
1055,2/16,Cambridge Rindge & Latin,44,Newton North,67,True,True
1056,2/18,Cambridge Rindge & Latin,65,St. John's Prep,31,True,True
1057,12/20,Brooklyn College,42,Pope Francis,51,False,True
1058,12/12,Burlington,62,Lexington,64,True,True
1059,12/22,Canton,54,Foxborough,61,True,True
1060,12/29,Canton,51,Wellesley,47,True,True
1061,12/19,Burlington,73,Melrose,43,True,True
1062,1/2,Canton,60,North Attleborough,42,True,True
1063,12/22,Burlington,68,Wakefield Memorial,42,True,True
1064,1/5,Canton,63,Sharon,49,True,True
1065,1/6,Canton,45,Milford,56,True,True
1066,12/28,Burlington,62,Tewksbury Memorial,68,True,True
1067,1/9,Canton,48,Oliver Ames,58,True,True
1068,1/11,Canton,39,Milton,60,True,True
1069,1/9,Burlington,62,Wilmington,52,True,True
1070,1/13,Canton,62,Taunton,59,True,True
1071,1/13,Burlington,52,Woburn Memorial,47,True,True
1072,1/16,Canton,61,Stoughton,49,True,True
1073,1/16,Burlington,63,Stoneham,59,True,True
1074,1/18,Canton,45,Milton,46,True,True
1075,1/20,Burlington,57,Winchester,54,True,True
1076,1/20,Canton,50,Franklin,61,True,True
1077,1/23,Burlington,56,Watertown,42,True,True
1078,1/23,Canton,50,Mansfield,56,True,True
1079,1/30,Burlington,74,Melrose,32,True,True
1080,1/27,Canton,60,King Philip Regional,38,True,True
1081,2/1,Burlington,74,Reading Memorial,47,True,True
1082,1/30,Canton,49,Foxborough,43,True,True
1083,2/3,Burlington,71,Wakefield Memorial,57,True,True
1084,2/3,Canton,55,North Attleborough,39,True,True
1085,2/6,Burlington,71,Wilmington,40,True,True
1086,2/6,Canton,58,Oliver Ames,65,True,True
1087,2/10,Burlington,64,Stoneham,53,True,True
1088,2/10,Canton,59,Stoughton,53,True,True
1089,2/12,Burlington,68,Watertown,52,True,True
1090,2/13,Canton,42,Mansfield,82,True,True
1091,2/16,Burlington,71,Westford Academy,38,True,True
1092,2/16,Canton,59,Wellesley,50,True,True
1093,2/18,Burlington,50,Lexington,60,True,True
1094,12/16,Cape Cod Academy,101,Sturgis West,23,True,True
1095,12/12,Burncoat,56,Malden Catholic,65,True,True
1096,12/19,Cape Cod Academy,70,Carver,76,True,True
1097,12/15,Burncoat,68,Shrewsbury,73,True,True
1098,12/23,Cape Cod Academy,55,Sandwich,78,True,True
1099,12/19,Burncoat,60,Wachusett Regional,55,True,True
1100,12/29,Cape Cod Academy,57,New Heights Charter,67,True,True
1101,12/22,Burncoat,78,Saint Paul Diocesan,46,True,True
1102,12/30,Cape Cod Academy,66,Millis,67,True,True
1103,12/26,Burncoat,61,Walpole,73,True,True
1104,1/6,Cape Cod Academy,73,Rising Tide Charter,24,True,True
1105,12/28,Burncoat,81,Milford,97,True,True
1106,1/8,Cape Cod Academy,50,Nantucket,70,True,True
1107,1/9,Burncoat,61,South High Community,64,True,True
1108,1/9,Cape Cod Academy,62,Falmouth Academy,29,True,True
1109,1/12,Burncoat,39,Millbury,56,True,True
1110,1/14,Cape Cod Academy,65,Saint John Paul II,46,True,True
1111,1/14,Burncoat,59,Doherty Memorial,66,True,True
1112,1/21,Cape Cod Academy,70,Dennis Yarmouth Regional,75,True,True
1113,1/16,Burncoat,51,North High,42,True,True
1114,1/23,Cape Cod Academy,65,Sturgis West,21,True,True
1115,1/20,Burncoat,43,Tantasqua Regional,59,True,True
1116,1/29,Cape Cod Academy,60,Dennis Yarmouth Regional,72,True,True
1117,1/23,Burncoat,48,Millbury,57,True,True
1118,1/30,Cape Cod Academy,67,Rising Tide Charter,44,True,True
1119,1/28,Burncoat,56,South High Community,88,True,True
1120,2/3,Cape Cod Academy,70,Falmouth Academy,36,True,True
1121,1/30,Burncoat,68,Doherty Memorial,81,True,True
1122,2/4,Cape Cod Academy,74,Sturgis East,26,True,True
1123,2/2,Burncoat,49,Lynn Classical,61,True,True
1124,2/5,Cape Cod Academy,60,Saint John Paul II,41,True,True
1125,2/4,Burncoat,43,North High,55,True,True
1126,2/9,Cape Cod Academy,49,Monomoy,53,True,True
1127,2/6,Burncoat,99,Tantasqua Regional,89,True,True
1128,2/10,Cape Cod Academy,68,Sturgis East,31,True,True
1129,2/10,Burncoat,57,Saint John's,77,True,True
1130,2/12,Cape Cod Academy,62,Sandwich,75,True,True
1131,2/13,Burncoat,85,Leominster,70,True,True
1132,2/16,Cape Cod Academy,53,Carver,56,True,True
1133,2/17,Cape Cod Academy,51,Monomoy,57,True,True
1134,12/12,Calvary Chapel Academy,34,Hull,50,True,True
1135,12/22,Cape Cod RVT,46,Tri-County RVT,32,True,True
1136,12/15,Calvary Chapel Academy,60,Sturgis East,34,True,True
1137,12/27,Cape Cod RVT,51,Upper Cape Cod RVT,71,True,True
1138,12/19,Calvary Chapel Academy,44,Holbrook,83,True,True
1139,12/29,Cape Cod RVT,43,Saint John Paul II,50,True,True
1140,12/29,Calvary Chapel Academy,44,Randolph,63,True,True
1141,1/5,Cape Cod RVT,55,Upper Cape Cod RVT,57,True,True
1142,12/30,Calvary Chapel Academy,44,Community Academy of Science & Health,39,True,True
1143,1/7,Cape Cod RVT,39,South Shore VT,53,True,True
1144,1/9,Cape Cod RVT,37,Monomoy,59,True,True
1145,1/8,Calvary Chapel Academy,46,Sturgis East,31,True,True
1146,1/13,Cape Cod RVT,47,Old Colony RVT,61,True,True
1147,1/9,Calvary Chapel Academy,63,Sturgis West,27,True,True
1148,1/15,Cape Cod RVT,58,Norfolk County Agricul.,37,True,True
1149,1/13,Calvary Chapel Academy,44,South Shore Charter,67,True,True
1150,1/16,Cape Cod RVT,42,Saint John Paul II,35,True,True
1151,1/16,Calvary Chapel Academy,64,Essex North Shore,52,True,True
1152,1/20,Calvary Chapel Academy,43,South Shore VT,53,True,True
1153,1/23,Cape Cod RVT,35,South Shore VT,52,True,True
1154,1/22,Calvary Chapel Academy,26,Holbrook,72,True,True
1155,1/29,Cape Cod RVT,48,Old Colony RVT,43,True,True
1156,2/3,Cape Cod RVT,31,Nantucket,65,True,True
1157,1/29,Calvary Chapel Academy,59,Turners Falls,39,True,True
1158,2/4,Cape Cod RVT,46,Norfolk County Agricul.,45,True,True
1159,1/31,Calvary Chapel Academy,50,South Shore Charter,67,True,True
1160,2/3,Calvary Chapel Academy,64,Sturgis West,49,True,True
1161,2/9,Cape Cod RVT,51,Saint John Paul II,49,True,True
1162,2/6,Calvary Chapel Academy,35,Hull,55,True,True
1163,2/11,Cape Cod RVT,53,Tri-County RVT,38,True,True
1164,2/13,Cape Cod RVT,44,Upper Cape Cod RVT,74,True,True
1165,2/14,Cape Cod RVT,33,Nantucket,60,True,True
1166,2/13,Calvary Chapel Academy,52,South Shore VT,32,True,True
1167,2/19,Cape Cod RVT,51,South Shore VT,55,True,True
1168,12/15,Cardinal Spellman,65,Wareham,88,True,True
1169,12/22,Cardinal Spellman,72,West Bridgewater,67,True,True
1170,12/28,Cardinal Spellman,55,Oliver Ames,81,True,True
1171,1/6,Central Catholic,59,Methuen,42,True,True
1172,12/29,Cardinal Spellman,45,Dedham,53,True,True
1173,1/9,Central Catholic,69,Haverhill,52,True,True
1174,1/2,Cardinal Spellman,63,Cathedral,67,True,True
1175,1/5,Cardinal Spellman,63,Southeastern RVT,65,True,True
1176,1/16,Central Catholic,64,Tewksbury Memorial,35,True,True
1177,1/6,Cardinal Spellman,62,Notre Dame Cristo Rey,45,True,True
1178,1/9,Cardinal Spellman,58,St. Mary's,92,True,True
1179,1/20,Central Catholic,75,Lawrence,60,True,True
1180,1/13,Cardinal Spellman,69,Wareham,91,True,True
1181,1/23,Central Catholic,73,Lowell,33,True,True
1182,1/27,Central Catholic,74,Chelmsford,43,True,True
1183,1/21,Cardinal Spellman,59,West Bridgewater,58,True,True
1184,2/2,Central Catholic,92,Dracut,51,True,True
1185,1/28,Cardinal Spellman,53,Martha's Vineyard Regional,62,True,True
1186,2/8,Central Catholic,74,St. John's Prep,57,True,True
1187,2/9,Central Catholic,68,Methuen,46,True,True
1188,2/1,Cardinal Spellman,71,Notre Dame Cristo Rey,45,True,True
1189,2/4,Cardinal Spellman,47,Martha's Vineyard Regional,49,True,True
1190,2/15,Central Catholic,82,Newton South,49,True,True
1191,2/16,Central Catholic,56,Masconomet Regional,52,True,True
1192,2/9,Cardinal Spellman,68,Cathedral,73,True,True
1193,1/18,Central,62,St. Mary's,82,False,True
1194,2/11,Cardinal Spellman,66,O'Bryant,55,True,True
1195,1/18,Chaminade,60,Pittsfield,53,False,True
1196,2/16,Cardinal Spellman,54,Southeastern RVT,52,True,True
1197,12/15,Carver,64,Diman RVT,67,True,True
1198,12/17,Carver,80,Westport,46,True,True
1199,12/19,Charlestown,77,Wareham,74,True,True
1200,12/28,Charlestown,69,St. Dominic,78,True,False
1201,1/5,Charlestown,78,Tech Boston Academy,50,True,True
1202,12/30,Carver,45,Rockland,78,True,True
1203,1/7,Charlestown,77,O'Bryant,53,True,True
1204,1/9,Carver,56,Cohasset,43,True,True
1205,1/10,Charlestown,61,Wareham,77,True,True
1206,1/13,Carver,58,Mashpee,77,True,True
1207,1/13,Charlestown,93,Madison Park,75,True,True
1208,1/15,Carver,51,Sturgis West,25,True,True
1209,1/15,Charlestown,90,East Boston,75,True,True
1210,1/16,Carver,65,Randolph,64,True,True
1211,1/19,Charlestown,56,Westwood,61,True,True
1212,1/20,Carver,48,Norwell,77,True,True
1213,1/22,Carver,56,Westport,50,True,True
1214,1/22,Charlestown,81,Tech Boston Academy,47,True,True
1215,1/23,Carver,58,Middleborough,57,True,True
1216,1/31,Charlestown,57,O'Bryant,47,True,True
1217,1/28,Carver,52,Sturgis West,32,True,True
1218,2/3,Charlestown,95,East Boston,53,True,True
1219,2/2,Carver,60,Diman RVT,43,True,True
1220,2/7,Charlestown,72,Madison Park,52,True,True
1221,2/4,Carver,51,East Bridgewater,66,True,True
1222,2/13,Charlestown,76,O'Bryant,56,True,True
1223,2/5,Carver,41,Rockland,78,True,True
1224,2/10,Carver,51,Cohasset,42,True,True
1225,2/13,Carver,65,Mashpee,63,True,True
1226,12/16,Chelmsford,39,Methuen,41,True,True
1227,12/13,Cathedral,78,Fenway,40,True,True
1228,12/18,Cathedral,45,Wayland,43,True,True
1229,12/22,Chelmsford,83,Dracut,41,True,True
1230,12/27,Chelmsford,65,Tewksbury Memorial,71,True,True
1231,1/2,Chelmsford,69,Diman RVT,39,True,True
1232,1/6,Chelmsford,44,Lowell,52,True,True
1233,1/9,Chelmsford,63,Dracut,51,True,True
1234,1/19,Cathedral,71,Weymouth,49,True,True
1235,1/11,Chelmsford,62,Tyngsborough,35,True,True
1236,1/13,Chelmsford,43,Tewksbury Memorial,56,True,True
1237,1/23,Cathedral,35,St. Mary's,74,True,True
1238,1/16,Chelmsford,56,North Andover,43,True,True
1239,1/18,Chelmsford,50,Revere,38,True,True
1240,2/2,Cathedral,72,Manchester Essex,68,True,True
1241,1/20,Chelmsford,57,Haverhill,61,True,True
1242,1/23,Chelmsford,63,Lawrence,67,True,True
1243,2/15,Cathedral,60,Gloucester,65,True,True
1244,2/10,Chelmsford,66,Tewksbury Memorial,54,True,True
1245,2/12,Chelmsford,43,Lowell,65,True,True
1246,12/12,Catholic Memorial,63,Wachusett Regional,47,True,True
1247,2/15,Chelmsford,67,Diman RVT,43,True,True
1248,12/16,Chelsea,67,Somerville,56,True,True
1249,12/20,Catholic Memorial,57,Needham,66,True,True
1250,12/18,Chelsea,44,Everett,43,True,True
1251,12/23,Chelsea,60,Malden,49,True,True
1252,12/29,Catholic Memorial,69,Newton South,64,True,True
1253,1/2,Chelsea,69,English High,52,True,True
1254,1/6,Catholic Memorial,63,St. John's Prep,58,True,True
1255,1/6,Chelsea,55,Revere,50,True,True
1256,1/8,Chelsea,61,Medford,56,True,True
1257,1/13,Catholic Memorial,58,Saint John's,73,True,True
1258,1/9,Chelsea,64,East Boston,65,True,True
1259,1/16,Catholic Memorial,63,Xaverian Brothers,61,True,True
1260,1/12,Chelsea,57,Tech Boston Academy,46,True,True
1261,1/20,Catholic Memorial,63,Malden Catholic,61,True,True
1262,1/13,Chelsea,66,Lynn English,56,True,True
1263,1/23,Catholic Memorial,79,St. John's Prep,74,True,True
1264,1/15,Chelsea,46,Lynn Classical,67,True,True
1265,1/20,Chelsea,45,Somerville,66,True,True
1266,1/30,Catholic Memorial,47,Saint John's,62,True,True
1267,1/22,Chelsea,69,Everett,45,True,True
1268,1/29,Chelsea,53,Revere,51,True,True
1269,2/3,Catholic Memorial,62,Xaverian Brothers,72,True,True
1270,2/3,Chelsea,53,Medford,44,True,True
1271,2/6,Catholic Memorial,54,Malden Catholic,47,True,True
1272,2/5,Chelsea,68,Lynn English,54,True,True
1273,2/6,Chelsea,71,Northeast Metro RVT,53,True,True
1274,2/15,Catholic Memorial,38,Masconomet Regional,59,True,True
1275,2/11,Chelsea,63,Lynn Classical,65,True,True
1276,2/16,Catholic Memorial,79,Newton South,62,True,True
1277,2/19,Catholic Memorial,64,Salem,68,True,True
1278,12/16,Central Catholic,67,North Andover,42,True,True
1279,2/19,Chelsea,64,Malden,53,True,True
1280,12/23,Cheney Tech,90,Libertas Academy Charter,63,False,True
1281,12/27,Central Catholic,62,Lawrence,55,True,True
1282,12/12,Chicopee Comp,86,Chicopee,49,True,True
1283,12/28,Central Catholic,62,Greater Lawrence Tech,43,True,True
1284,12/18,Chicopee Comp,72,Springfield Central,65,True,True
1285,12/22,Chicopee Comp,63,Putnam VT,49,True,True
1286,1/2,Cohasset,33,Pembroke,57,True,True
1287,12/29,Chicopee Comp,76,Holyoke,48,True,True
1288,1/2,Chicopee Comp,63,Springfield Central,84,True,True
1289,1/5,Chicopee Comp,53,Pope Francis,64,True,True
1290,1/13,Cohasset,59,Norwell,86,True,True
1291,1/16,Cohasset,52,East Bridgewater,53,True,True
1292,1/12,Chicopee Comp,76,Westfield,40,True,True
1293,1/20,Cohasset,68,Middleborough,74,True,True
1294,1/15,Chicopee Comp,51,South Hadley,45,True,True
1295,1/23,Cohasset,69,Randolph,76,True,True
1296,1/30,Cohasset,39,Mashpee,63,True,True
1297,1/21,Chicopee Comp,81,West Springfield,38,True,True
1298,2/2,Cohasset,49,Rockland,62,True,True
1299,1/23,Chicopee Comp,52,Putnam VT,43,True,True
1300,2/4,Cohasset,57,Snowden International,40,True,True
1301,1/28,Chicopee Comp,73,Holyoke,64,True,True
1302,1/30,Chicopee Comp,41,Pope Francis,60,True,True
1303,1/31,Chicopee Comp,60,Minnechaug,48,True,True
1304,2/12,Cohasset,67,Cristo Rey Boston,35,True,True
1305,2/14,Cohasset,64,Notre Dame Cristo Rey,33,True,True
1306,2/4,Chicopee Comp,88,Palmer,46,True,True
1307,2/16,Cohasset,29,Rockland,53,True,True
1308,2/6,Chicopee Comp,73,Chicopee,53,True,True
1309,2/18,Cohasset,38,Pembroke,70,True,True
1310,2/11,Chicopee Comp,50,Minnechaug,30,True,True
1311,12/11,Collegiate Charter of Lowell,46,Excel Academy Charter,29,True,True
1312,2/16,Chicopee Comp,65,Springfield Central,64,True,True
1313,2/18,Chicopee Comp,42,Pope Francis,63,True,True
1314,12/16,Collegiate Charter of Lowell,47,Salem Academy Charter,55,True,True
1315,12/30,Collegiate Charter of Lowell,47,Cohasset,63,True,True
1316,12/15,Chicopee,50,Westfield,38,True,True
1317,12/17,Chicopee,47,South Hadley,67,True,True
1318,1/7,Collegiate Charter of Lowell,75,Community Charter of Cambridge,37,True,True
1319,12/22,Chicopee,79,West Springfield,49,True,True
1320,1/9,Collegiate Charter of Lowell,68,Mystic Valley Charter,62,True,True
1321,12/29,Chicopee,62,Mahar Regional,40,True,True
1322,1/15,Collegiate Charter of Lowell,38,Pioneer Charter of Science,54,True,True
1323,1/2,Chicopee,48,Hampshire Regional,52,True,True
1324,1/17,Collegiate Charter of Lowell,56,Tolman,43,True,False
1325,1/5,Chicopee,51,West Springfield,44,True,True
1326,1/18,Collegiate Charter of Lowell,67,Commerce,71,True,True
1327,1/8,Chicopee,59,East Longmeadow,52,True,True
1328,1/23,Collegiate Charter of Lowell,63,Marlborough,70,True,True
1329,1/16,Chicopee,41,Westfield,51,True,True
1330,1/28,Collegiate Charter of Lowell,71,Nashoba Valley Tech,29,True,True
1331,1/19,Chicopee,67,Ludlow,59,True,True
1332,1/30,Collegiate Charter of Lowell,59,Hull,43,True,True
1333,1/20,Chicopee,63,South Hadley,69,True,True
1334,2/2,Collegiate Charter of Lowell,75,Pioneer Charter of Science II,36,True,True
1335,1/28,Chicopee,59,Northampton,64,True,True
